CUSTOMER_ID;CREATION_DATE;REGIONAL_CODE;ORIGIN
AR00433948;27/03/2008;12;STORE
AR00751038;23/01/2010;30;WEB
AR00770057;22/12/2010;3;WEB
AR00985408;09/04/2006;62;WEB
AR00993559;31/03/2009;41;WEB
AR01026566;31/07/2008;4;STORE
AR01040554;06/09/2009;46;WEB
AR01062492;25/03/2012;45;WEB
AR01109285;14/01/2004;28;WEB
AR01316284;15/02/2012;11;STORE
AR01393368;08/04/2004;38;WEB
AR01517648;18/04/2012;10;STORE
AR01622103;19/05/2012;38;WEB
AR01685803;29/06/2015;41;STORE
AR02198419;28/01/2014;3;STORE
AR02457847;12/05/2014;47;WEB
AR02692016;27/09/2012;1;STORE
AR02706004;19/09/2014;35;STORE
AR02882310;13/11/2017;71;STORE
AR03292986;15/03/2018;1;WEB
AR03334346;28/03/2018;21;WEB
AR03662505;20/08/2018;46;PHONE
AR03850082;25/11/2015;37;WEB
AR04186593;05/02/2018;48;STORE
AR04205814;02/03/2015;47;PHONE
AR04313389;30/03/2015;32;STORE
AR04572414;21/05/2018;31;WEB
AR04586402;23/05/2019;60;PHONE
AR04878635;16/09/2018;47;WEB
AS00284019;03/07/2010;5;WEB
AS00294887;17/09/2007;15;WEB
AS00325379;10/04/2005;1;WEB
AS00338964;17/01/2004;36;WEB
AS00352750;21/03/2005;3;WEB
AS00361103;23/03/2009;48;WEB
AS00385959;01/02/2011;20;PHONE
AS00391594;12/08/2005;10;PHONE
AS00402462;16/05/2004;30;WEB
AS00402664;25/08/2013;30;PHONE
AS00421683;12/10/2009;36;WEB
AS00454891;02/08/2005;68;WEB
AS00455093;19/12/2003;68;WEB
AS00818774;28/08/2007;9;WEB
AS00984212;09/03/2004;62;WEB
AS00992766;02/05/2005;41;WEB
AS01011987;11/10/2012;36;WEB
AS01036843;07/11/2011;3;STORE
AS01050428;19/12/2004;9;STORE
AS01050629;19/09/2004;9;WEB
AS01053145;01/01/2007;66;PHONE
AS01061699;18/08/2014;4;PHONE
AS01078202;22/03/2007;49;WEB
AS01114128;28/12/2011;13;WEB
AS01334712;20/02/2012;68;WEB
AS01378788;09/02/2016;23;WEB
AS01398009;24/12/2008;24;WEB
AS01704029;04/07/2016;57;STORE
AS02079183;07/12/2015;62;STORE
AS02351994;21/03/2015;11;STORE
AS02528300;25/07/2014;11;STORE
AS02688304;24/09/2012;42;STORE
AS02702091;16/09/2014;64;WEB
AS03096465;11/02/2013;23;WEB
AS03212191;19/02/2017;39;PHONE
AS03383265;18/05/2013;11;WEB
AS03490638;11/07/2017;50;WEB
AS03559571;26/07/2018;3;STORE
AS03598213;06/08/2018;1;WEB
AS03774922;18/09/2018;62;WEB
AS04075307;18/01/2017;40;PHONE
AS04157824;08/02/2017;36;WEB
AS04188316;07/02/2018;35;PHONE
AS04530060;07/05/2017;22;STORE
AS04601911;25/07/2014;68;STORE
AS04811627;27/08/2018;22;STORE
AT00324384;09/02/2010;1;STORE
AT00338372;07/12/2011;36;STORE
AT00396235;29/11/2011;13;PHONE
AT00415254;17/09/2011;64;WEB
AT00429242;05/08/2003;27;WEB
AT00434676;20/02/2002;50;WEB
AT00440311;21/12/2005;47;PHONE
AT00445745;21/01/2009;47;WEB
AT00784974;28/05/2011;11;WEB
AT00969431;20/05/2013;32;WEB
AT00986136;12/02/2001;70;WEB
AT01008073;25/01/2005;29;WEB
AT01019344;09/12/2001;34;WEB
AT01027697;09/08/2006;60;STORE
AT01077006;20/12/2010;6;WEB
AT01121284;18/02/2005;18;WEB
AT01424385;25/02/2016;16;WEB
AT01708468;06/08/2011;19;STORE
AT01998186;21/11/2012;64;WEB
AT02166139;21/01/2013;9;STORE
AT02431001;09/04/2017;22;STORE
AT02756242;30/09/2015;17;STORE
AT03544789;04/08/2016;31;WEB
AT03831589;21/10/2016;38;STORE
AT03909075;15/12/2015;36;STORE
AT03972171;17/12/2017;62;WEB
AT04603834;06/07/2017;31;PHONE
AU00312320;12/02/2005;42;WEB
AU00395240;26/03/2007;13;WEB
AU00406108;25/05/2011;23;STORE
AU00406310;23/12/2001;23;WEB
AU00414461;16/10/2004;54;WEB
AU00422612;04/01/2013;36;PHONE
AU00425329;05/09/2005;17;WEB
AU00431166;08/09/2012;27;WEB
AU00905139;16/10/2009;18;STORE
AU01056992;29/12/2013;40;STORE
AU01067860;22/08/2008;56;STORE
AU01068062;08/03/2011;56;WEB
AU01393302;29/01/2002;38;WEB
AU01407089;28/02/2014;33;WEB
AU01426309;24/02/2016;70;STORE
AU01845540;14/08/2016;3;PHONE
AU02099131;19/12/2014;20;STORE
AU02146126;09/01/2014;30;WEB
AU02154478;13/01/2014;11;STORE
AU02184768;04/01/2017;3;STORE
AU02948258;04/01/2013;54;WEB
AU02978548;11/01/2013;9;STORE
AU02995253;05/01/2015;52;STORE
AU03017392;26/12/2016;59;STORE
AU03108464;09/02/2014;61;STORE
AU03122250;30/01/2016;9;WEB
AU03199132;11/02/2018;39;WEB
AU03384194;18/05/2013;57;STORE
AU03792153;10/10/2015;31;STORE
AU03819726;19/10/2015;50;WEB
AU03877791;07/12/2015;35;STORE
AU04106526;13/02/2014;3;STORE
AU04412546;13/04/2016;22;PHONE
AU04718767;07/08/2018;36;PHONE
AU04787498;05/09/2016;50;STORE
AU04820707;06/09/2017;7;PHONE
AU04897790;10/10/2015;31;WEB
AU05043806;08/12/2016;47;PHONE
AV00325111;23/12/2001;1;WEB
AV00361238;17/04/2005;48;WEB
AV00386094;13/02/2003;20;WEB
AV00391327;10/08/2002;10;WEB
AV00418900;01/02/2010;57;WEB
AV00435403;19/04/2004;50;WEB
AV00435605;13/03/2009;5;STORE
AV00441240;12/02/2005;47;WEB
AV00455027;26/01/2005;68;WEB
AV00802406;30/05/2013;8;WEB
AV00816193;04/04/2007;46;STORE
AV00992700;22/10/2001;41;WEB
AV01067067;04/08/2006;59;WEB
AV01077935;16/06/2003;55;WEB
AV01110942;16/02/2010;28;WEB
AV01378722;27/02/2013;18;WEB
AV01397943;10/09/2004;24;WEB
AV01439302;20/03/2013;9;STORE
AV01841626;24/08/2014;30;STORE
AV01988045;26/10/2014;8;STORE
AV02208428;06/02/2013;11;STORE
AV03314266;28/03/2017;21;STORE
AV03341638;04/04/2017;50;STORE
AV04312328;11/03/2018;52;STORE
AV04430973;25/04/2015;19;WEB
AV04447275;16/04/2017;45;WEB
AV04560485;03/06/2015;47;WEB
AV04563404;27/05/2016;40;STORE
AV04640286;15/07/2018;41;PHONE
AV04654072;14/07/2019;4;PHONE
AV05059516;27/11/2019;11;PHONE
AW00324318;17/02/2003;1;WEB
AW00343539;21/05/2003;21;WEB
AW00351690;02/05/2008;20;WEB
AW00395968;08/08/2002;13;WEB
AW00404119;06/03/2005;36;WEB
AW00404320;26/02/2002;23;WEB
AW00406836;06/08/2006;23;WEB
AW00407037;19/04/2005;36;WEB
AW00415188;22/02/2001;64;WEB
AW00415390;25/02/2005;64;WEB
AW00426258;31/12/2010;17;WEB
AW00428975;26/04/2011;47;WEB
AW00440246;27/04/2009;47;WEB
AW00696352;02/10/2009;44;WEB
AW00765486;12/01/2011;48;WEB
AW00784707;12/03/2015;1;STORE
AW00826268;22/05/2012;66;STORE
AW01027430;11/11/2005;60;WEB
AW01041015;17/06/2005;49;WEB
AW01060437;16/11/2015;10;STORE
AW01068588;18/02/2008;59;STORE
AW02237925;04/02/2015;40;STORE
AW02257145;24/02/2013;23;WEB
AW02748025;14/09/2017;15;STORE
AW02863751;08/11/2017;64;STORE
AW03062398;15/01/2016;47;WEB
AW03379487;27/04/2016;1;STORE
AW03484144;03/07/2018;11;STORE
AW03500647;04/08/2014;34;STORE
AW03611141;08/09/2013;22;STORE
AW03842794;05/11/2015;30;PHONE
AW03955602;31/12/2014;20;STORE
AW03994244;11/01/2015;36;STORE
AW04101618;01/02/2016;57;STORE
AW04708224;24/08/2015;22;WEB
AW04923575;07/10/2016;66;STORE
AW04942594;26/10/2014;36;PHONE
AW04983954;14/10/2019;30;PHONE
AW05056006;13/12/2016;82;STORE
AX00326040;09/05/2006;1;STORE
AX00342544;24/11/2009;36;WEB
AX00361764;26/02/2002;8;WEB
AX00386822;28/08/2003;16;STORE
AX00394973;16/04/2011;13;WEB
AX00403124;14/10/2013;30;STORE
AX00406042;30/10/2003;42;WEB
AX00414395;20/02/2003;54;WEB
AX00422546;15/05/2005;36;WEB
AX00422747;21/03/2009;11;WEB
AX00425464;21/08/2005;17;WEB
AX00769925;05/04/2015;3;WEB
AX00770127;19/01/2015;3;WEB
AX00993226;26/07/2005;41;WEB
AX01009730;03/10/2013;8;WEB
AX01026435;08/06/2010;4;WEB
AX01026636;06/06/2001;4;WEB
AX01051089;28/09/2002;26;STORE
AX01054008;14/12/2001;66;WEB
AX01056725;27/02/2003;51;WEB
AX01062159;20/02/2008;33;WEB
AX01109154;02/03/2001;28;WEB
AX01120223;16/11/2015;25;PHONE
AX01188954;16/12/2015;13;STORE
AX01393236;28/04/2004;38;WEB
AX02071492;11/12/2014;7;WEB
AX02302944;19/03/2012;2;WEB
AX02432859;22/04/2015;19;STORE
AX02857322;19/11/2015;13;STORE
AX03006257;07/01/2015;47;WEB
AX03163544;19/02/2015;60;PHONE
AX03860818;13/12/2013;25;STORE
AX04070333;22/01/2016;44;PHONE
AX04134033;21/02/2014;8;WEB
AX04293835;17/03/2016;51;STORE
AX04533841;04/05/2018;42;STORE
AX04547426;23/05/2016;41;WEB
AX04583352;15/06/2015;48;PHONE
AX04682574;17/08/2015;36;WEB
AX04759859;12/09/2014;64;STORE
AY00297473;03/06/2010;6;WEB
AY00338832;22/03/2003;36;WEB
AY00339034;16/01/2003;36;WEB
AY00344266;16/09/2005;21;WEB
AY00385626;16/07/2013;20;WEB
AY00385827;12/08/2004;20;WEB
AY00402331;08/11/2002;30;WEB
AY00440772;31/01/2002;47;WEB
AY00760780;22/05/2010;17;WEB
AY00840580;08/06/2004;59;WEB
AY00992433;16/01/2003;41;STORE
AY01019805;17/08/2007;15;WEB
AY01053215;17/01/2010;53;WEB
AY01303887;12/02/2012;34;STORE
AY01397676;25/02/2002;76;WEB
AY01833410;04/09/2012;36;STORE
AY02679820;05/09/2015;13;WEB
AY02721381;24/09/2014;47;STORE
AY03184285;25/02/2015;67;STORE
AY03443512;20/06/2013;67;WEB
AY03719242;22/09/2015;11;PHONE
AY04138674;22/01/2019;32;STORE
AY04229544;24/02/2017;23;STORE
AY04312061;17/03/2017;69;STORE
AY04364692;02/04/2016;16;STORE
AY04505274;30/04/2017;1;WEB
AY04631868;01/08/2015;7;STORE
AY04667995;23/07/2018;50;PHONE
AY04703920;16/08/2016;70;PHONE
AY04775368;26/08/2017;30;PHONE
AY04814212;28/08/2018;62;STORE
AY04849735;03/10/2014;30;PHONE
AY05051300;24/11/2019;60;PHONE
AZ00313183;06/02/2001;11;WEB
AZ00343473;17/12/2008;21;WEB
AZ00343674;24/01/2002;21;WEB
AZ00404053;20/11/2002;36;STORE
AZ00404254;10/02/2004;23;WEB
AZ00406770;13/03/2009;42;WEB
AZ00406971;27/12/2003;23;WEB
AZ00415122;26/09/2009;64;WEB
AZ00415324;06/04/2004;64;WEB
AZ00428909;28/03/2001;47;STORE
AZ00434544;03/02/2001;50;WEB
AZ00765420;24/09/2011;48;STORE
AZ00994155;04/08/2013;41;PHONE
AZ01007942;22/09/2013;29;WEB
AZ01027162;04/09/2005;60;WEB
AZ01027364;29/05/2009;60;WEB
AZ01040949;10/01/2003;49;WEB
AZ01041150;30/10/2010;46;WEB
AZ01049301;09/11/2010;7;WEB
AZ01101932;04/09/2011;63;STORE
AZ01110083;23/04/2008;37;WEB
AZ01176298;04/03/2012;8;WEB
AZ01339019;27/02/2011;19;WEB
AZ02143869;15/01/2013;14;WEB
AZ02157857;26/01/2012;9;PHONE
AZ02386592;20/04/2012;71;PHONE
AZ02907762;22/12/2012;22;STORE
AZ02927184;09/12/2015;36;STORE
AZ02985047;12/12/2017;11;STORE
AZ03142132;19/02/2014;17;WEB
AZ03222134;16/02/2018;16;STORE
AZ03279997;12/04/2013;23;WEB
AZ03682523;04/09/2016;12;PHONE
AZ03845244;29/10/2018;41;WEB
AZ04076897;01/02/2015;18;PHONE
AZ04223115;01/03/2016;48;PHONE
AZ04490291;16/05/2014;17;PHONE
AZ04493411;22/04/2018;57;STORE
AZ04564859;06/06/2015;16;STORE
AZ04689139;24/08/2014;18;STORE
AZ04799229;31/08/2017;7;STORE
AZ04826802;13/09/2016;40;PHONE
AZ04961950;15/10/2017;23;STORE
BA00307144;30/07/2009;2;WEB
BA00387348;15/05/2011;19;WEB
BA00395297;27/02/2004;13;PHONE
BA00395499;02/12/2008;13;WEB
BA00403851;02/01/2005;30;WEB
BA00406367;18/12/2007;42;WEB
BA00406568;07/09/2002;23;WEB
BA00425789;08/05/2005;17;WEB
BA00425990;26/10/2006;17;STORE
BA00784238;16/05/2013;23;WEB
BA00985601;19/04/2011;69;STORE
BA00993954;02/03/2003;41;WEB
BA01013174;02/11/2002;7;WEB
BA01040546;20/04/2013;46;WEB
BA01062886;26/04/2009;51;WEB
BA01184046;09/01/2013;4;STORE
BA01393561;20/07/2002;38;WEB
BA01934153;01/10/2013;40;STORE
BA02182108;09/01/2016;9;STORE
BA02201329;11/02/2012;72;WEB
BA03478039;13/07/2016;24;STORE
BA03486593;10/07/2017;47;WEB
BA03505814;05/08/2014;50;STORE
BA03718045;03/09/2018;22;STORE
BA03831054;20/10/2016;28;PHONE
BA03844841;22/11/2014;27;WEB
BA04335721;04/04/2015;47;STORE
BA04352023;31/03/2016;12;WEB
BA04542518;01/06/2014;64;STORE
BA04622520;15/07/2017;46;STORE
BA04658244;15/07/2019;41;PHONE
BA04691453;19/08/2015;27;STORE
BA04702522;04/08/2018;1;WEB
BA04884262;16/09/2018;72;STORE
BA04966981;06/10/2019;7;PHONE
BB00339358;30/12/2001;36;WEB
BB00344792;05/01/2005;21;WEB
BB00353145;10/02/2001;3;STORE
BB00353346;04/09/2012;3;WEB
BB00361296;25/05/2010;48;WEB
BB00361497;04/05/2008;48;WEB
BB00386152;28/08/2005;20;WEB
BB00386353;03/11/2007;20;WEB
BB00394504;05/09/2001;13;WEB
BB00402655;02/05/2010;30;WEB
BB00402857;21/05/2013;30;STORE
BB00405372;12/05/2003;23;WEB
BB00455084;03/05/2001;39;WEB
BB00540722;30/12/2009;8;PHONE
BB00755670;09/10/2014;17;WEB
BB00764023;11/10/2013;20;WEB
BB00772375;09/05/2013;6;WEB
BB00786162;28/12/2013;30;WEB
BB00816250;19/02/2002;46;WEB
BB00918593;01/09/2014;73;STORE
BB00984607;22/09/2008;70;STORE
BB01050621;07/09/2004;9;WEB
BB01050822;25/07/2006;26;WEB
BB01053338;07/05/2010;71;STORE
BB01100333;30/11/2013;35;WEB
BB01108685;08/12/2014;36;WEB
BB01345773;09/02/2014;17;STORE
BB01398202;13/06/2004;75;WEB
BB01489072;22/03/2015;9;STORE
BB01514129;12/04/2013;56;WEB
BB01536067;18/04/2013;75;STORE
BB02035098;16/12/2011;46;WEB
BB02084810;01/01/2012;9;STORE
BB02192183;06/02/2012;13;STORE
BB02233744;29/01/2016;53;WEB
BB02247329;13/02/2014;3;STORE
BB02324614;01/03/2016;39;PHONE
BB02330048;14/03/2015;60;STORE
BB03259379;05/03/2018;36;WEB
BB03275883;30/03/2015;11;STORE
BB03306374;20/03/2018;60;PHONE
BB03559764;14/08/2015;1;WEB
BB03882489;01/12/2016;70;PHONE
BB03934716;14/12/2016;60;PHONE
BB03962491;09/12/2018;20;STORE
BB04453169;06/05/2014;47;PHONE
BB04519586;18/05/2015;40;STORE
BB04560744;21/05/2017;47;WEB
BB04571814;27/05/2017;14;PHONE
BB04591236;24/06/2015;35;STORE
BB04637828;03/08/2015;30;STORE
BB04643463;16/07/2018;16;STORE
BB04977258;23/10/2017;20;STORE
BB05076480;30/12/2015;18;WEB
BC00297205;14/02/2003;6;WEB
BC00324778;12/05/2004;1;STORE
BC00352150;28/03/2005;3;WEB
BC00360502;17/10/2004;19;STORE
BC00368855;23/10/2004;25;WEB
BC00401862;03/11/2005;30;WEB
BC00429435;25/05/2004;27;WEB
BC00434869;10/02/2011;50;WEB
BC00440504;03/02/2014;47;WEB
BC00740889;07/08/2006;1;STORE
BC00784965;05/03/2012;11;WEB
BC00815457;12/02/2010;7;STORE
BC01008468;15/09/2014;52;STORE
BC01019537;31/05/2012;34;WEB
BC01027688;24/06/2002;60;STORE
BC01027890;24/09/2006;4;WEB
BC01049626;24/02/2011;9;WEB
BC01049827;10/05/2005;9;WEB
BC01102055;22/08/2011;63;WEB
BC01110407;31/01/2005;37;STORE
BC01110609;08/01/2003;37;WEB
BC01121477;04/01/2011;58;WEB
BC01121678;24/10/2007;58;WEB
BC01132345;14/12/2015;46;WEB
BC01135465;16/01/2011;3;STORE
BC01460504;21/03/2014;47;STORE
BC01518568;25/03/2016;14;WEB
BC01557211;02/05/2012;21;STORE
BC02376250;10/04/2013;68;WEB
BC02497410;16/06/2013;25;WEB
BC03101299;07/02/2014;61;WEB
BC03360324;14/04/2017;18;STORE
BC03393532;27/04/2017;35;PHONE
BC03454112;04/06/2017;67;STORE
BC03509258;12/08/2013;47;STORE
BC03658193;01/09/2016;30;STORE
BC03881695;07/12/2015;43;STORE
BC04013925;08/01/2016;54;STORE
BC04182281;31/01/2019;47;PHONE
BC04557234;13/05/2018;68;WEB
BC04717036;31/08/2014;1;PHONE
BC04978980;05/11/2015;11;PHONE
BC04981697;25/10/2017;40;STORE
BC05072567;03/01/2015;57;PHONE
BD00293494;21/06/2008;5;STORE
BD00312513;19/01/2004;11;PHONE
BD00387081;14/02/2004;19;WEB
BD00387282;07/09/2003;19;STORE
BD00395433;06/08/2003;13;WEB
BD00406503;24/12/2004;42;WEB
BD00414654;04/03/2002;57;WEB
BD00425522;17/05/2007;17;WEB
BD00425723;17/02/2005;17;WEB
BD00751165;28/09/2012;36;WEB
BD00800676;23/05/2013;11;WEB
BD00814664;26/01/2011;41;WEB
BD00924956;11/08/2014;11;WEB
BD00968831;31/05/2001;64;WEB
BD00969032;11/11/2005;32;STORE
BD01026694;14/01/2002;4;WEB
BD01054267;08/09/2004;53;WEB
BD01057185;11/10/2009;40;WEB
BD01068053;30/08/2011;56;STORE
BD01068255;01/10/2005;56;STORE
BD01109413;27/01/2002;13;WEB
BD01150974;07/10/2011;25;WEB
BD01305141;19/02/2011;30;STORE
BD01349217;12/02/2014;3;STORE
BD01393495;03/08/2011;38;WEB
BD01393697;10/04/2012;38;STORE
BD01997183;01/11/2014;3;STORE
BD03036806;20/01/2014;68;PHONE
BD03235251;12/03/2015;35;PHONE
BD03298749;06/04/2015;71;WEB
BD03455835;24/06/2014;36;WEB
BD03491760;05/07/2018;43;PHONE
BD03577196;25/08/2014;47;WEB
BD03610405;08/08/2018;58;STORE
BD04065359;03/01/2019;10;STORE
BD04658179;02/08/2016;30;PHONE
BD04732747;17/08/2017;57;PHONE
BD04735464;18/08/2017;8;STORE
BD04762835;30/08/2016;54;STORE
BD04790610;24/08/2018;70;PHONE
BD04994690;04/12/2014;44;WEB
BE00331141;25/07/2006;1;PHONE
BE00366865;20/07/2010;25;WEB
BE00386086;18/03/2005;20;WEB
BE00386287;22/01/2011;20;PHONE
BE00391520;05/06/2012;10;WEB
BE00394438;01/05/2005;13;WEB
BE00402791;02/08/2011;30;PHONE
BE00405508;27/04/2007;42;STORE
BE00411143;14/05/2008;23;WEB
BE00421810;20/02/2004;36;WEB
BE00435596;17/01/2011;5;WEB
BE00455220;05/05/2005;68;WEB
BE00744535;12/04/2013;42;WEB
BE00984339;23/05/2005;70;STORE
BE00992893;21/12/2010;41;WEB
BE01050555;13/04/2003;9;WEB
BE01078128;12/01/2013;49;WEB
BE01100267;25/12/2005;35;WEB
BE01105701;18/12/2012;66;STORE
BE01397934;03/02/2005;24;WEB
BE01682017;15/06/2014;28;STORE
BE01684734;15/07/2012;6;STORE
BE02542415;25/07/2015;36;STORE
BE02561837;07/08/2014;42;STORE
BE02774069;25/10/2012;30;WEB
BE02989017;08/01/2014;30;PHONE
BE02989219;26/12/2015;47;STORE
BE03005722;24/12/2016;47;STORE
BE03297754;16/04/2013;1;STORE
BE03322812;19/04/2014;18;STORE
BE03653486;25/08/2017;21;WEB
BE03711551;01/10/2013;39;WEB
BE03863001;13/11/2018;30;WEB
BE04397957;18/04/2015;49;WEB
BE04524753;19/05/2015;71;PHONE
BE04590968;10/06/2017;7;STORE
BE04748054;20/08/2017;61;PHONE
BE04875051;27/09/2016;41;STORE
BE04977192;05/11/2015;31;PHONE
BE04993494;08/11/2017;16;PHONE
BE05048640;03/12/2017;16;PHONE
BF00297140;08/02/2004;6;WEB
BF00324511;17/01/2004;1;WEB
BF00338298;09/03/2005;36;STORE
BF00338499;06/08/2003;36;WEB
BF00352286;21/06/2005;3;WEB
BF00396161;14/02/2003;13;WEB
BF00404312;02/04/2003;23;WEB
BF00404513;26/03/2002;23;WEB
BF00421218;09/07/2005;30;WEB
BF00440439;15/05/2011;47;WEB
BF00694030;08/02/2015;14;WEB
BF00862386;14/11/2006;43;STORE
BF01008201;12/02/2005;52;WEB
BF01027623;20/03/2009;60;WEB
BF01027824;04/10/2010;4;STORE
BF01102191;09/12/2009;35;WEB
BF01763943;15/08/2013;7;STORE
BF01984325;30/10/2013;12;STORE
BF01998313;03/12/2011;64;WEB
BF02505697;14/07/2014;52;WEB
BF02740067;25/09/2015;30;WEB
BF03385316;06/05/2015;46;PHONE
BF04132504;21/02/2014;41;STORE
BF04435605;02/04/2019;47;WEB
BF04504739;06/05/2016;30;WEB
BF04642403;16/07/2018;7;PHONE
BF04689398;10/08/2016;31;STORE
BF04794054;31/08/2017;61;PHONE
BF04940272;26/10/2014;50;WEB
BF05042211;20/12/2014;16;PHONE
BG00312447;10/02/2001;1;WEB
BG00312648;25/08/2004;11;WEB
BG00367593;31/12/2001;25;WEB
BG00367794;15/05/2005;25;WEB
BG00395166;05/03/2003;13;WEB
BG00406235;08/02/2005;23;WEB
BG00406437;11/02/2005;23;STORE
BG00414588;21/02/2005;57;WEB
BG00425456;24/04/2003;17;STORE
BG00751099;04/03/2013;36;PHONE
BG00781389;30/09/2008;7;PHONE
BG00814396;22/04/2007;41;STORE
BG00853039;14/04/2013;60;WEB
BG00932839;09/08/2015;3;WEB
BG00968765;17/04/2003;64;WEB
BG00985268;29/05/2003;70;WEB
BG01013043;08/02/2009;7;WEB
BG01026628;30/07/2010;4;PHONE
BG01057119;25/10/2012;40;WEB
BG01062553;22/01/2003;45;WEB
BG01067987;28/07/2003;56;WEB
BG01101196;04/03/2004;63;STORE
BG01109347;16/03/2003;28;WEB
BG01393429;06/02/2003;38;WEB
BG01525860;22/04/2012;13;STORE
BG01655171;09/05/2016;43;STORE
BG01704883;05/08/2011;30;STORE
BG02126831;03/01/2014;48;WEB
BG02796734;01/11/2012;13;WEB
BG03157900;11/02/2016;51;STORE
BG03392270;01/05/2016;13;STORE
BG03844508;22/10/2018;42;STORE
BG03874798;15/11/2018;36;PHONE
BG03999078;18/01/2014;36;STORE
BG04018500;11/01/2016;64;PHONE
BG04170151;01/03/2014;32;WEB
BG04274808;24/02/2019;6;WEB
BG04305299;28/03/2015;40;STORE
BG04371313;23/03/2018;41;STORE
BH00297867;28/05/2001;6;STORE
BH00317289;14/02/2011;11;PHONE
BH00325239;15/04/2005;1;WEB
BH00325440;09/03/2003;1;STORE
BH00339025;25/06/2003;36;WEB
BH00344661;14/02/2003;2;WEB
BH00352812;10/08/2003;3;STORE
BH00353013;05/10/2003;3;WEB
BH00386020;12/08/2003;20;WEB
BH00394373;30/03/2008;13;WEB
BH00402725;15/05/2005;30;WEB
BH00405241;22/12/2002;42;WEB
BH00421946;15/02/2004;36;WEB
BH00441166;19/03/2003;47;WEB
BH00763690;13/04/2011;19;WEB
BH00763891;23/01/2012;20;WEB
BH00821754;09/12/2008;26;PHONE
BH00984475;15/03/2011;70;WEB
BH01053206;27/08/2011;53;WEB
BH01061760;18/05/2005;4;WEB
BH01100000;21/05/2001;35;WEB
BH01397869;02/01/2006;24;STORE
BH01398070;11/10/2012;24;WEB
BH01450298;01/04/2012;45;WEB
BH01618453;27/04/2015;61;STORE
BH02147975;23/01/2012;6;STORE
BH02200404;10/01/2017;50;STORE
BH02208555;06/02/2013;11;STORE
BH02282922;28/02/2014;61;WEB
BH02760217;24/09/2016;41;PHONE
BH02848168;08/11/2016;34;STORE
BH02867590;09/12/2012;56;WEB
BH03967592;04/01/2015;45;STORE
BH04307022;16/03/2017;60;STORE
BH04339827;23/03/2017;50;PHONE
BH04417112;27/04/2014;35;STORE
BH04591104;17/06/2016;64;STORE
BH04927213;23/10/2014;22;STORE
BI00313577;14/09/2007;14;WEB
BI00324244;18/03/2002;36;WEB
BI00338232;21/02/2001;36;WEB
BI00343867;11/10/2003;21;WEB
BI00352018;14/12/2001;3;WEB
BI00404447;08/01/2005;23;WEB
BI00406963;18/01/2004;23;WEB
BI00429102;21/05/2004;31;WEB
BI00434536;18/07/2004;50;WEB
BI00440171;13/08/2009;47;PHONE
BI00440373;11/02/2003;47;WEB
BI00765613;06/12/2013;8;WEB
BI00784834;30/03/2014;1;WEB
BI00839980;09/02/2001;56;WEB
BI00867754;01/08/2013;36;WEB
BI01008135;18/04/2001;52;STORE
BI01008336;27/04/2004;52;WEB
BI01049494;15/04/2002;7;WEB
BI01121345;12/12/2010;18;WEB
BI01396874;24/05/2009;47;WEB
BI01397075;08/01/2012;24;WEB
BI01865615;09/09/2013;3;STORE
BI01885037;07/09/2014;40;STORE
BI02127558;02/01/2014;6;STORE
BI02543870;07/08/2013;21;STORE
BI02657282;23/08/2016;58;WEB
BI03230680;20/02/2018;3;STORE
BI03368343;17/04/2017;73;STORE
BI03429125;01/06/2014;68;STORE
BI03445830;02/06/2016;13;STORE
BI03566990;29/07/2018;70;STORE
BI03652627;25/08/2017;42;PHONE
BI04305825;04/03/2019;70;WEB
BI04584272;22/05/2019;17;STORE
BI04589908;22/06/2015;21;WEB
BI04656123;09/08/2015;42;PHONE
BI04689130;11/08/2016;18;PHONE
BI04785837;15/08/2019;41;PHONE
BI04956709;19/10/2016;30;WEB
BJ00312381;19/11/2004;42;WEB
BJ00353741;05/02/2002;3;WEB
BJ00395100;22/03/2005;13;WEB
BJ00395302;10/10/2001;13;WEB
BJ00403251;25/09/2005;11;WEB
BJ00403453;01/02/2002;11;WEB
BJ00406371;01/03/2002;42;WEB
BJ00414522;01/11/2001;8;WEB
BJ00968699;28/01/2002;64;WEB
BJ00985404;25/02/2002;62;WEB
BJ00993555;16/03/2004;41;WEB
BJ01054135;16/08/2008;53;STORE
BJ01054337;27/02/2012;71;WEB
BJ01057054;29/11/2002;40;WEB
BJ01062286;13/01/2004;45;WEB
BJ01109281;12/10/2001;28;WEB
BJ01145207;17/12/2015;20;WEB
BJ01216655;04/01/2015;57;WEB
BJ01316280;08/02/2013;3;STORE
BJ01332582;26/02/2011;65;STORE
BJ01393364;25/01/2004;38;WEB
BJ01828896;21/08/2014;47;STORE
BJ02041329;23/11/2015;36;STORE
BJ02195496;21/01/2015;13;WEB
BJ02267549;20/02/2014;57;PHONE
BJ03066964;28/01/2014;72;STORE
BJ03292982;21/03/2017;42;WEB
BJ03386771;17/04/2018;15;STORE
BJ03505214;29/07/2015;15;STORE
BJ04065228;20/01/2016;19;STORE
BJ04236100;13/02/2019;11;WEB
BJ04564259;06/06/2015;47;WEB
BJ04572410;15/06/2014;47;STORE
BJ04594347;06/07/2015;60;WEB
BJ05030081;26/11/2017;50;STORE
BK00325374;24/02/2002;1;WEB
BK00338959;23/12/2002;36;WEB
BK00344595;19/04/2003;21;WEB
